4.08,4.7911,6.0564,8.572,10.536,13.794,18.271,24.038,30.584,37.206,45.346,52.004,61.487,68.67,76.501,83.389,93.163,102.57,107.19,111.17,110.54,112.9,108.47,102.82,100.64,103.35,102.65,92.477,91.461,91.94,95.937,93.449,90.509,91.999,86.285,82.176,72.424,66.29,59.332,54.096,44.47,36.195,36.354,35.462,35.344,30.701,30.469,30.133,29.614,27.588,25.906,25.131,22.826,19.124,14.512,12.353,10.638,8.6779,6.4433,4
7.68,7.765,8.3163,9.8113,11.021,12.788,13.831,15.554,17.07,19.016,19.026,18.779,22.803,26.831,32.211,33.687,40.271,48.039,57.076,64.481,73.695,87.351,97.283,100.14,93.256,96.715,99.747,94.444,77.543,49.967,30.98,20.877,24.595,29.052,36.031,37.856,35.765,32.715,31.314,31.36,27.423,22.97,16.878,16.228,16.567,16.106,14.098,13.03,13.362,10.782,8.8191,6.6384,6.2621,6.1471,5.46,5.3288,4.854,5.0621,4.9564,4.8
2.48,1.7347,2.2599,3.0983,4.6021,5.8911,6.8301,7.6761,9.0092,11.024,11.733,11.918,10.587,12.279,15.099,17.672,18.633,20.773,25.754,25.199,25.088,23.074,26.688,32.188,35.086,41.72,45.515,55.092,59.649,59.961,63.958,74.561,86.574,88.126,89.129,85.869,84.942,77.482,68.397,57.232,50.399,44.547,33.108,19.234,9.3882,4.0264,-0.90953,-4.8864,-5.7783,-5.0737,-3.5828,-4.0304,-4.2421,-3.4151,-2.5863,-1.6955,-2.0655,-1.5367,-0.82606,-0.16
5.12,6.1954,7.9547,9.3982,11.384,13.363,16.222,18.18,19.678,20.119,21.563,23.113,20.767,14.553,8.5561,4.418,-1.2021,-7.79,-11.137,-11.859,-10.192,-14.009,-18.079,-17.882,-16.62,-13.275,-19.368,-16.724,-9.9414,-1.9987,-0.99935,0,5.9028,15.495,18.015,17.543,25.035,39.602,57.684,78.399,114.14,156.61,198,221.19,226.42,217.93,192.82,160.44,116.65,82.448,57.049,39.356,25.452,14.685,8.9085,5.9343,4.7507,3.7966,3.3042,3.52
-0.08,0,0.54237,1.6524,2.3011,2.73,4.7811,9.2922,16.596,27.56,48.834,81.257,124.2,167.35,206.35,239.12,254.85,255.77,224.82,192.7,162.29,136.79,108.47,76.895,57.246,46.461,44.547,41.319,39.766,43.971,49.967,46.725,39.352,44.547,54.995,69.249,71.53,60.264,42.851,26.656,12.6,-2.7842,-7.79,-12.622,-22.642,-34.224,-36.381,-28.911,-27.086,-27.271,-27.284,-24.657,-20.2,-16.051,-13.506,-12.474,-11.774,-10.847,-10.408,-10.24
4,3.8825,3.6158,4.7507,7.0243,10.776,13.66,14.14,12.328,9.3703,5.3908,-1.4446,-4.8864,-9.5501,-20.635,-37.553,-48.084,-46.091,-52.204,-63.74,-77.615,-85.702,-86.091,-84.048,-86.792,-97.663,-110.4,-118.06,-125.26,-127.92,-130.91,-130.23,-131.83,-131.7,-128.95,-121.88,-110.87,-103.31,-93.943,-84.671,-71.893,-64.037,-53.881,-40.872,-27.612,-16.106,-7.731,-2.4432,1.0834,4.1224,5.2364,6.4013,6.8681,7.6839,7.4716,7.1454,6.713,6.1468,5.6172,5.04
-10.48,-10.821,-12.113,-14.046,-16.471,-18.966,-21.173,-24.24,-27.028,-29.765,-30.759,-33.225,-33.798,-30.924,-25.165,-17.672,-10.218,-3.895,2.0881,9.6351,14.896,22.25,29.271,40.236,48.013,55.943,62.947,66.898,67.602,62.959,59.961,54.678,53.125,50.358,50.254,51.706,53.647,52.516,51.092,49.392,44.47,41.067,35.704,32.457,30.373,28.688,27.741,25.654,25.28,23.783,22.875,18.256,13.13,9.0499,6.6095,5.0865,3.4081,2.4406,1.4869,0.48
4.8,4.5433,4.8813,5.3704,6.4187,8.0464,10.245,12.322,14.699,17.363,19.026,21.307,22.396,24.557,27.681,31.478,36.664,40.898,48.723,55.587,65.071,63.453,55.959,47.389,42.473,39.824,31.958,26.562,17.895,5.9961,-11.992,-21.871,-20.66,-23.242,-18.964,-16.62,-19.671,-24.966,-28.842,-29.008,-32.611,-34.106,-35.055,-35.462,-34.239,-32.211,-29.105,-27.283,-25.641,-25.686,-24.253,-22.049,-21.008,-18.783,-16.236,-13.443,-11.67,-10.486,-9.7475,-9.92
-0.96,-1.8173,-1.8983,-2.4787,-2.4222,-2.5863,-3.7566,-5.8581,-8.298,-10.197,-13.953,-17.696,-21.989,-26.831,-31.205,-35.344,-38.467,-43.494,-49.42,-60.034,-68.991,-76.638,-89.535,-98.354,-104.34,-105.25,-109.43,-114.12,-117.31,-123.92,-128.92,-137.19,-140.68,-150.1,-149.81,-146.81,-140.38,-130,-120.31,-112.9,-108.95,-103.02,-95.428,-85.35,-77.314,-72.475,-67.306,-61.895,-55.616,-51.371,-46.576,-41.253,-36.159,-30.565,-25.72,-22.163,-19.623,-17.537,-16.356,-15.84
-10.32,-11.4,-12.926,-16.008,-19.135,-22.846,-26.808,-30.503,-34.614,-39.686,-46.615,-53.449,-59.859,-64.577,-70.462,-79.523,-88.956,-98.674,-107.19,-120.07,-132.49,-143.39,-154.1,-160.05,-165.28,-173.52,-184,-190.86,-196.84,-197.87,-198.87,-194.85,-192.82,-191.75,-184.9,-181.89,-177.93,-170.46,-161.52,-148.96,-137.86,-127.38,-119.45,-109.39,-99.956,-90.09,-80.949,-71.26,-62.116,-50.103,-35.001,-17.07,-0.80802,13.148,22.128,24.343,23.237,18.712,13.134,6.64
-15.92,-16.191,-17.717,-20.449,-23.616,-28.306,-33.98,-39.997,-46.469,-52.364,-58.982,-66.089,-74.925,-82.768,-91.097,-98.852,-106.99,-113.6,-119.72,-117.1,-99.567,-59.332,-3.4436,68.848,142.19,190.58,217.89,203.65,158.07,82.946,-0.99935,-70.584,-133.8,-185.94,-229.46,-263.15,-278.07,-290.13,-282.65,-275.18,-257.92,-243.62,-228.51,-207.96,-191.08,-171.12,-157.8,-139.67,-124.95,-108.13,-92.601,-79.423,-66.257,-56.519,-47.56,-40.813,-34.081,-29.921,-26.764,-25.36
